user_id,first_name,last_name,username,date_of_birth,native_language,learning_language,disability_id,created_at,profile_photo,setting_id,setting_type,font_color,background_color,font_size,font_weight,font_family,letter_spacing,line_spacing,word_spacing,text_alignment,is_auto_play_tts,bionic_reading,lists_with_bullets,wcag_compliant,score,age,passing_score
10000566,Stephanie,Drake,timothy.drake@smith.biz,2006-11-09,Chinese,English,90000002,2023-11-12 12:14:24,https://randomuser.me/api/portraits/men/59.jpg,40000566,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,98.1,17,True
10000567,Samuel,Miles,antonio.miles@henderson.com,2001-08-29,Russian,English,90000003,2023-11-12 14:55:15,https://randomuser.me/api/portraits/women/38.jpg,40000567,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,85.9,22,True
10000568,Terry,Clark,joseph.clark@thompson.com,2002-01-03,English,Spanish,90000001,2023-11-12 01:56:33,https://randomuser.me/api/portraits/men/80.jpg,40000568,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,90.6,21,True
10000569,John,Thomas,kathleen.thomas@mcclain.com,2011-10-07,English,French,90000002,2023-11-12 09:13:21,https://randomuser.me/api/portraits/men/26.jpg,40000569,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,94.6,12,True
10000570,Rebecca,Barrett,bryan.barrett@freeman-hernandez.com,2001-12-01,English,German,90000003,2023-11-13 01:14:45,https://randomuser.me/api/portraits/women/9.jpg,40000570,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,98.9,21,True
10000571,Caitlin,Prince,dana.prince@tate-baker.com,2009-04-11,English,Latin,90000001,2023-11-12 10:45:51,https://randomuser.me/api/portraits/women/39.jpg,40000571,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,98.0,14,True
10000572,Lauren,Garcia,edward.garcia@hardy-fuller.com,2009-12-15,English,Japanese,90000002,2023-11-12 23:34:10,https://randomuser.me/api/portraits/women/68.jpg,40000572,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,65.0,13,False
10000573,Natalie,Oliver,jason.oliver@choi.com,2002-01-05,English,Chinese,90000003,2023-11-12 04:56:13,https://randomuser.me/api/portraits/women/32.jpg,40000573,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,73.1,21,True
10000574,Justin,Mcdowell,william.mcdowell@hernandez.com,2001-09-14,English,Russian,90000001,2023-11-12 16:07:29,https://randomuser.me/api/portraits/men/9.jpg,40000574,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,71.1,22,True
10000575,Shelley,Johnson,joseph.johnson@francis.com,2001-02-26,Spanish,English,90000002,2023-11-12 03:15:55,https://randomuser.me/api/portraits/women/82.jpg,40000575,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,98.4,22,True
10000576,Sharon,Johnson,laura.johnson@rodriguez-moss.com,2005-09-17,French,English,90000003,2023-11-12 10:34:05,https://randomuser.me/api/portraits/women/74.jpg,40000576,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,78.6,18,True
10000577,Steven,Villegas,daniel.villegas@baker.org,2012-06-13,German,English,90000001,2023-11-12 05:17:00,https://randomuser.me/api/portraits/men/43.jpg,40000577,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,57.9,11,False
10000578,Patricia,Stephens,mitchell.stephens@lowery-brown.biz,2005-10-28,Latin,English,90000002,2023-11-12 14:26:37,https://randomuser.me/api/portraits/women/34.jpg,40000578,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,97.2,18,True
10000579,Joshua,Merritt,devin.merritt@robinson-jones.com,2009-12-13,Japanese,English,90000003,2023-11-12 03:54:31,https://randomuser.me/api/portraits/women/94.jpg,40000579,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,77.0,13,True
10000580,Evan,Walsh,jesus.walsh@davis.biz,2001-11-11,Chinese,English,90000001,2023-11-13 00:02:51,https://randomuser.me/api/portraits/women/48.jpg,40000580,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,97.7,22,True
10000581,Michael,Murray,annette.murray@wagner-mcintyre.com,2006-11-06,Russian,English,90000002,2023-11-12 23:22:56,https://randomuser.me/api/portraits/women/64.jpg,40000581,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,18.5,17,False
10000582,Lawrence,Higgins,heidi.higgins@montgomery.biz,2011-11-17,English,Spanish,90000003,2023-11-12 05:08:20,https://randomuser.me/api/portraits/men/21.jpg,40000582,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,89.7,11,True
10000583,Leslie,Henderson,john.henderson@mcconnell-mckay.net,2005-09-01,English,French,90000001,2023-11-12 08:08:52,https://randomuser.me/api/portraits/women/14.jpg,40000583,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,73.4,18,True
10000584,Laura,Jones,nicholas.jones@white.com,2007-04-18,English,German,90000002,2023-11-13 00:56:21,https://randomuser.me/api/portraits/women/76.jpg,40000584,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,70.1,16,True
10000585,Bryan,Abbott,kristin.abbott@montgomery.info,2007-12-07,English,Latin,90000003,2023-11-12 13:37:02,https://randomuser.me/api/portraits/women/8.jpg,40000585,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,68.7,15,False
10000586,Kevin,Saunders,tammy.saunders@rodgers-ritter.com,2012-02-23,English,Japanese,90000001,2023-11-12 18:08:42,https://randomuser.me/api/portraits/men/69.jpg,40000586,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,72.8,11,True
10000587,Donald,Fernandez,crystal.fernandez@martinez-galvan.com,2012-09-16,English,Chinese,90000002,2023-11-12 14:15:50,https://randomuser.me/api/portraits/women/83.jpg,40000587,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,65.6,11,False
10000588,Mark,Harris,jennifer.harris@cox-williams.info,2011-09-06,English,Russian,90000003,2023-11-12 21:17:52,https://randomuser.me/api/portraits/women/59.jpg,40000588,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,64.5,12,False
10000589,Morgan,Carr,allen.carr@jones-jones.com,2011-11-20,Spanish,English,90000001,2023-11-12 23:02:13,https://randomuser.me/api/portraits/men/21.jpg,40000589,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,68.5,11,False
10000590,James,Watson,kenneth.watson@jefferson-smith.org,2001-11-16,French,English,90000002,2023-11-12 13:47:50,https://randomuser.me/api/portraits/men/62.jpg,40000590,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,97.0,21,True
10000591,Fred,Miller,elizabeth.miller@woodard.net,2012-04-11,German,English,90000003,2023-11-13 00:43:51,https://randomuser.me/api/portraits/men/57.jpg,40000591,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,72.5,11,True
10000592,Lee,Brooks,christopher.brooks@zimmerman-tapia.net,2001-11-10,Latin,English,90000001,2023-11-12 05:12:54,https://randomuser.me/api/portraits/men/19.jpg,40000592,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,93.8,22,True
10000593,Samantha,Garcia,david.garcia@andrews-rocha.org,2007-06-10,Japanese,English,90000002,2023-11-12 01:27:21,https://randomuser.me/api/portraits/men/76.jpg,40000593,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,65.3,16,False
10000594,Molly,Schmidt,ashley.schmidt@larson.com,2008-07-26,Chinese,English,90000003,2023-11-12 08:12:33,https://randomuser.me/api/portraits/women/37.jpg,40000594,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,80.4,15,True
10000595,Alex,Wang,sarah.wang@gilmore-price.info,2006-08-14,Russian,English,90000001,2023-11-12 23:38:46,https://randomuser.me/api/portraits/women/65.jpg,40000595,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,81.9,17,True
10000596,Chelsea,Delgado,cory.delgado@johnston.com,2008-06-24,English,Spanish,90000002,2023-11-12 18:55:12,https://randomuser.me/api/portraits/men/24.jpg,40000596,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,99.9,15,True
10000597,Nicole,Adams,jeremiah.adams@johnson.com,2007-05-16,English,French,90000003,2023-11-12 18:56:37,https://randomuser.me/api/portraits/men/58.jpg,40000597,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,80.8,16,True
10000598,Joe,Matthews,amanda.matthews@villegas.com,2012-08-21,English,German,90000001,2023-11-12 06:56:19,https://randomuser.me/api/portraits/women/1.jpg,40000598,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,87.0,11,True
10000599,Kristen,Ferguson,jaclyn.ferguson@harrell-dean.com,2012-10-14,English,Latin,90000002,2023-11-12 10:34:57,https://randomuser.me/api/portraits/men/44.jpg,40000599,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,81.4,11,True
10000600,Patrick,Brown,sarah.brown@hernandez-roman.biz,2009-12-21,English,Japanese,90000003,2023-11-12 19:05:12,https://randomuser.me/api/portraits/women/82.jpg,40000600,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,99.4,13,True
10000601,Nicole,Baker,michael.baker@villanueva-tate.com,2007-11-13,English,Chinese,90000001,2023-11-12 10:45:39,https://randomuser.me/api/portraits/men/16.jpg,40000601,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,76.6,16,True
10000602,Adrian,Frost,michael.frost@stewart.biz,2004-04-29,English,Russian,90000002,2023-11-12 22:36:20,https://randomuser.me/api/portraits/women/53.jpg,40000602,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,34.7,19,False
10000603,Ronald,Wright,debra.wright@horton.com,2004-05-22,Spanish,English,90000003,2023-11-13 00:22:22,https://randomuser.me/api/portraits/women/16.jpg,40000603,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,90.3,19,True
10000604,Kenneth,Lewis,sarah.lewis@moore.biz,2011-09-18,French,English,90000001,2023-11-12 13:05:56,https://randomuser.me/api/portraits/women/72.jpg,40000604,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,68.7,12,False
10000605,Kelly,Ochoa,eric.ochoa@meyer.org,2001-12-30,German,English,90000002,2023-11-12 01:21:48,https://randomuser.me/api/portraits/women/84.jpg,40000605,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,88.3,21,True
10000606,Kyle,Ramos,joseph.ramos@shah.com,2006-01-21,Latin,English,90000003,2023-11-12 06:11:57,https://randomuser.me/api/portraits/women/24.jpg,40000606,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,50.5,17,False
10000607,Jackson,Morris,tammy.morris@bell-olson.biz,2003-11-20,Japanese,English,90000001,2023-11-12 22:54:10,https://randomuser.me/api/portraits/women/56.jpg,40000607,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,65.8,19,False
10000608,Shawn,Baker,robert.baker@henry-cooper.info,2006-09-14,Chinese,English,90000002,2023-11-13 00:02:21,https://randomuser.me/api/portraits/men/0.jpg,40000608,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,76.2,17,True
10000609,Brandon,Snyder,danielle.snyder@leach-bolton.net,2005-09-08,Russian,English,90000003,2023-11-13 00:54:16,https://randomuser.me/api/portraits/men/25.jpg,40000609,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,79.8,18,True
10000610,Natasha,Hanson,megan.hanson@lucas.info,2011-11-10,English,Spanish,90000001,2023-11-12 16:16:03,https://randomuser.me/api/portraits/men/96.jpg,40000610,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,84.0,12,True
10000611,Amy,Sanders,michael.sanders@gomez.org,2008-11-13,English,French,90000002,2023-11-12 19:35:57,https://randomuser.me/api/portraits/women/93.jpg,40000611,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,86.6,14,True
10000612,Cheyenne,Robinson,jennifer.robinson@robertson-herrera.org,2010-01-09,English,German,90000003,2023-11-12 09:10:11,https://randomuser.me/api/portraits/men/72.jpg,40000612,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,80.0,13,True
10000613,Gina,Wagner,david.wagner@baker.com,2008-07-19,English,Latin,90000001,2023-11-12 06:41:28,https://randomuser.me/api/portraits/men/69.jpg,40000613,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,98.5,15,True
10000614,William,Smith,denise.smith@lynch.net,2012-05-02,English,Japanese,90000002,2023-11-12 09:22:28,https://randomuser.me/api/portraits/women/77.jpg,40000614,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,70.8,11,True
10000615,Kelly,Wright,tiffany.wright@stevenson-jarvis.com,2006-09-29,English,Chinese,90000003,2023-11-12 08:06:44,https://randomuser.me/api/portraits/women/93.jpg,40000615,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,63.6,17,False
10000616,Samantha,Love,edward.love@lee-harris.org,2011-02-19,English,Russian,90000001,2023-11-12 08:50:51,https://randomuser.me/api/portraits/women/44.jpg,40000616,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,39.1,12,False
10000617,Mary,Delacruz,todd.delacruz@gilbert-meadows.com,2006-02-07,Spanish,English,90000002,2023-11-12 09:12:21,https://randomuser.me/api/portraits/women/2.jpg,40000617,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,90.1,17,True
10000618,Anthony,Bailey,stacey.bailey@collins-bennett.com,2012-05-18,French,English,90000003,2023-11-12 21:37:12,https://randomuser.me/api/portraits/men/34.jpg,40000618,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,65.5,11,False
10000619,Nathan,Middleton,daniel.middleton@nguyen.com,2011-06-08,German,English,90000001,2023-11-12 18:33:00,https://randomuser.me/api/portraits/men/32.jpg,40000619,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,84.9,12,True
10000620,Chelsea,Willis,patrick.willis@yates-ferguson.com,2002-02-28,Latin,English,90000002,2023-11-12 06:50:13,https://randomuser.me/api/portraits/women/55.jpg,40000620,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,100.0,21,True
10000621,Clayton,Williams,rachael.williams@pena.biz,2010-05-19,Japanese,English,90000003,2023-11-12 13:56:33,https://randomuser.me/api/portraits/women/80.jpg,40000621,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,39.8,13,False
10000622,Stephanie,Yang,holly.yang@mccarthy.com,2010-02-08,Chinese,English,90000001,2023-11-12 16:12:18,https://randomuser.me/api/portraits/women/79.jpg,40000622,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,93.3,13,True
10000623,Andrew,Ortega,brianna.ortega@sanchez.com,2007-12-06,Russian,English,90000002,2023-11-12 20:37:06,https://randomuser.me/api/portraits/women/60.jpg,40000623,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,91.3,15,True
10000624,Kirk,Lewis,steven.lewis@schneider.net,2010-01-26,English,Spanish,90000003,2023-11-12 18:19:35,https://randomuser.me/api/portraits/men/56.jpg,40000624,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,94.1,13,True
10000625,Kristina,Diaz,mary.diaz@smith.net,2005-07-11,English,French,90000001,2023-11-12 03:06:56,https://randomuser.me/api/portraits/women/44.jpg,40000625,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,99.4,18,True
10000626,Bryan,Hayes,laura.hayes@ferrell-eaton.net,2003-06-17,English,German,90000002,2023-11-12 07:04:50,https://randomuser.me/api/portraits/men/92.jpg,40000626,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,96.4,20,True
10000627,Brittany,Lowe,sarah.lowe@mckinney.net,2006-11-11,English,Latin,90000003,2023-11-12 13:28:45,https://randomuser.me/api/portraits/women/32.jpg,40000627,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,92.7,17,True
10000628,Ronald,Perez,daniel.perez@gibbs-washington.org,2010-09-15,English,Japanese,90000001,2023-11-12 19:56:35,https://randomuser.me/api/portraits/men/84.jpg,40000628,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,92.7,13,True
10000629,Pamela,Ponce,carolyn.ponce@mcdonald.info,2002-11-19,English,Chinese,90000002,2023-11-13 01:14:29,https://randomuser.me/api/portraits/women/23.jpg,40000629,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,35.4,20,False
10000630,Lori,Walls,ann.walls@camacho-durham.org,2007-03-10,English,Russian,90000003,2023-11-12 02:46:00,https://randomuser.me/api/portraits/women/57.jpg,40000630,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,68.0,16,False
10000631,Regina,Willis,hunter.willis@bates-white.info,2004-09-05,Spanish,English,90000001,2023-11-12 15:02:58,https://randomuser.me/api/portraits/women/32.jpg,40000631,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,68.7,19,False
10000632,Maria,Sims,megan.sims@wilkins.info,2004-05-05,French,English,90000002,2023-11-12 17:53:57,https://randomuser.me/api/portraits/men/44.jpg,40000632,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,79.6,19,True
10000633,Robert,Yang,barbara.yang@patterson-lee.info,2001-09-25,German,English,90000003,2023-11-12 08:14:30,https://randomuser.me/api/portraits/women/39.jpg,40000633,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,76.4,22,True
10000634,Brad,Abbott,erik.abbott@stone.com,2012-07-18,Latin,English,90000001,2023-11-12 05:40:23,https://randomuser.me/api/portraits/women/15.jpg,40000634,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,82.7,11,True
10000635,Melanie,Lopez,rebecca.lopez@gray.biz,2006-07-29,Japanese,English,90000002,2023-11-12 19:56:28,https://randomuser.me/api/portraits/women/0.jpg,40000635,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,74.8,17,True
10000636,Kathleen,Lowe,brian.lowe@gonzalez.com,2010-06-05,Chinese,English,90000003,2023-11-12 04:21:35,https://randomuser.me/api/portraits/women/88.jpg,40000636,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,94.7,13,True
10000637,Christine,Smith,sharon.smith@giles-carpenter.com,2006-02-16,Russian,English,90000001,2023-11-13 01:11:48,https://randomuser.me/api/portraits/women/42.jpg,40000637,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,65.7,17,False
10000638,Kelly,Hudson,cheryl.hudson@ramirez-anderson.info,2003-09-11,English,Spanish,90000002,2023-11-12 13:14:36,https://randomuser.me/api/portraits/women/3.jpg,40000638,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,72.6,20,True
10000639,Sarah,Estrada,john.estrada@oliver.org,2003-12-19,English,French,90000003,2023-11-12 23:25:51,https://randomuser.me/api/portraits/women/17.jpg,40000639,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,82.8,19,True
10000640,Kylie,Campbell,mackenzie.campbell@johnson-lewis.com,2002-03-03,English,German,90000001,2023-11-12 08:17:25,https://randomuser.me/api/portraits/men/98.jpg,40000640,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,89.9,21,True
10000641,Andrew,Cole,samuel.cole@clark-norris.com,2006-11-18,English,Latin,90000002,2023-11-12 19:09:14,https://randomuser.me/api/portraits/men/63.jpg,40000641,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,95.1,16,True
10000642,Ronald,Mendez,andres.mendez@charles.org,2008-11-14,English,Japanese,90000003,2023-11-12 17:15:38,https://randomuser.me/api/portraits/women/50.jpg,40000642,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,97.8,14,True
10000643,James,Berg,william.berg@sanchez-frederick.com,2009-06-25,English,Chinese,90000001,2023-11-12 11:19:22,https://randomuser.me/api/portraits/women/56.jpg,40000643,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,99.6,14,True
10000644,Karen,Arroyo,michael.arroyo@sanchez.com,2001-03-02,English,Russian,90000002,2023-11-12 23:59:46,https://randomuser.me/api/portraits/men/20.jpg,40000644,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,41.2,22,False
10000645,Jennifer,Williams,jeffery.williams@harper-rodriguez.biz,2005-07-08,Spanish,English,90000003,2023-11-13 00:07:16,https://randomuser.me/api/portraits/men/80.jpg,40000645,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,80.1,18,True
10000646,James,Lopez,shannon.lopez@liu.com,2009-05-27,French,English,90000001,2023-11-12 21:13:20,https://randomuser.me/api/portraits/women/96.jpg,40000646,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,75.2,14,True
10000647,Hunter,Martinez,matthew.martinez@lopez.biz,2006-01-12,German,English,90000002,2023-11-12 08:47:00,https://randomuser.me/api/portraits/men/75.jpg,40000647,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,92.4,17,True
10000648,Dean,Rodriguez,john.rodriguez@clark.com,2003-05-23,Latin,English,90000003,2023-11-12 21:03:48,https://randomuser.me/api/portraits/women/21.jpg,40000648,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,65.3,20,False
10000649,Tina,Stephenson,jose.stephenson@miller.org,2009-06-17,Japanese,English,90000001,2023-11-12 10:17:49,https://randomuser.me/api/portraits/women/83.jpg,40000649,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,96.6,14,True
10000650,Jeffrey,Chavez,tyler.chavez@simpson.com,2000-11-21,Chinese,English,90000002,2023-11-12 16:10:30,https://randomuser.me/api/portraits/men/62.jpg,40000650,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,71.8,22,True
10000651,Deanna,Duncan,david.duncan@fletcher.net,2010-02-17,Russian,English,90000003,2023-11-12 08:28:51,https://randomuser.me/api/portraits/men/25.jpg,40000651,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,84.4,13,True
10000652,Michelle,Knapp,sara.knapp@williamson.com,2007-11-26,English,Spanish,90000001,2023-11-12 23:16:10,https://randomuser.me/api/portraits/men/76.jpg,40000652,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,89.9,15,True
10000653,Evelyn,Marshall,amber.marshall@stewart.com,2006-05-26,English,French,90000002,2023-11-12 19:06:59,https://randomuser.me/api/portraits/women/7.jpg,40000653,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,79.6,17,True
10000654,Kathryn,Hawkins,patricia.hawkins@mack.net,2003-11-26,English,German,90000003,2023-11-12 09:27:15,https://randomuser.me/api/portraits/men/5.jpg,40000654,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,69.5,19,False
10000655,Elizabeth,Alvarez,holly.alvarez@griffin.com,2005-10-22,English,Latin,90000001,2023-11-12 01:30:49,https://randomuser.me/api/portraits/women/68.jpg,40000655,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,96.6,18,True
10000656,Jade,Bell,elizabeth.bell@wheeler.com,2003-05-30,English,Japanese,90000002,2023-11-12 04:22:28,https://randomuser.me/api/portraits/women/92.jpg,40000656,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,7.3,20,False
10000657,Brian,Scott,jessica.scott@underwood.org,2011-03-29,English,Chinese,90000003,2023-11-12 02:30:35,https://randomuser.me/api/portraits/women/96.jpg,40000657,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,49.9,12,False
10000658,Kristin,Fuller,lawrence.fuller@greer.org,2009-02-27,English,Russian,90000001,2023-11-12 15:58:03,https://randomuser.me/api/portraits/men/64.jpg,40000658,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,73.2,14,True
10000659,Keith,Carr,john.carr@poole-jackson.com,2007-08-03,Spanish,English,90000002,2023-11-12 03:10:19,https://randomuser.me/api/portraits/men/19.jpg,40000659,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,86.6,16,True
10000660,Linda,Adams,suzanne.adams@stephens.com,2007-09-15,French,English,90000003,2023-11-12 10:38:08,https://randomuser.me/api/portraits/women/83.jpg,40000660,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,99.0,16,True
10000661,John,Williams,gregory.williams@reilly-hernandez.com,2011-04-19,German,English,90000001,2023-11-12 13:12:28,https://randomuser.me/api/portraits/women/37.jpg,40000661,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,85.7,12,True
